polityIV_ccode,polityIV_country,year,polity,polity2,id
345,Yugoslavia,1952,-88,-7,345_1952
345,Yugoslavia,1953,-7,-7,345_1953
345,Yugoslavia,1954,-7,-7,345_1954
345,Yugoslavia,1955,-7,-7,345_1955
345,Yugoslavia,1956,-7,-7,345_1956
345,Yugoslavia,1957,-7,-7,345_1957
345,Yugoslavia,1958,-7,-7,345_1958
345,Yugoslavia,1959,-7,-7,345_1959
345,Yugoslavia,1960,-7,-7,345_1960
345,Yugoslavia,1961,-7,-7,345_1961
345,Yugoslavia,1962,-7,-7,345_1962
345,Yugoslavia,1963,-7,-7,345_1963
345,Yugoslavia,1964,-7,-7,345_1964
345,Yugoslavia,1965,-7,-7,345_1965
345,Yugoslavia,1966,-7,-7,345_1966
345,Yugoslavia,1967,-7,-7,345_1967
345,Yugoslavia,1968,-7,-7,345_1968
345,Yugoslavia,1969,-7,-7,345_1969
345,Yugoslavia,1970,-7,-7,345_1970
345,Yugoslavia,1971,-7,-7,345_1971
345,Yugoslavia,1972,-7,-7,345_1972
345,Yugoslavia,1973,-7,-7,345_1973
345,Yugoslavia,1974,-7,-7,345_1974
345,Yugoslavia,1975,-7,-7,345_1975
345,Yugoslavia,1976,-7,-7,345_1976
345,Yugoslavia,1977,-7,-7,345_1977
345,Yugoslavia,1978,-7,-7,345_1978
345,Yugoslavia,1979,-7,-7,345_1979
345,Yugoslavia,1980,-5,-5,345_1980
345,Yugoslavia,1981,-5,-5,345_1981
345,Yugoslavia,1982,-5,-5,345_1982
345,Yugoslavia,1983,-5,-5,345_1983
345,Yugoslavia,1984,-5,-5,345_1984
345,Yugoslavia,1985,-5,-5,345_1985
345,Yugoslavia,1986,-5,-5,345_1986
345,Yugoslavia,1987,-5,-5,345_1987
345,Yugoslavia,1988,-5,-5,345_1988
345,Yugoslavia,1989,-5,-5,345_1989
345,Yugoslavia,1990,-5,-5,345_1990
345,Yugoslavia,1991,-5,-5,345_1991
346,Bosnia,1992,-77,0,346_1992
346,Bosnia,1993,-77,0,346_1993
346,Bosnia,1994,-77,0,346_1994
346,Bosnia,1995,-66,NA,346_1995
346,Bosnia,1996,-66,NA,346_1996
346,Bosnia,1997,-66,NA,346_1997
346,Bosnia,1998,-66,NA,346_1998
346,Bosnia,1999,-66,NA,346_1999
346,Bosnia,2000,-66,NA,346_2000
346,Bosnia,2001,-66,NA,346_2001
346,Bosnia,2002,-66,NA,346_2002
346,Bosnia,2003,-66,NA,346_2003
346,Bosnia,2004,-66,NA,346_2004
346,Bosnia,2005,-66,NA,346_2005
346,Bosnia,2006,-66,NA,346_2006
346,Bosnia,2007,-66,NA,346_2007
346,Bosnia,2008,-66,NA,346_2008
346,Bosnia,2009,-66,NA,346_2009
346,Bosnia,2010,-66,NA,346_2010
346,Bosnia,2011,-66,NA,346_2011
346,Bosnia,2012,-66,NA,346_2012
346,Bosnia,2013,-66,NA,346_2013
346,Bosnia,2014,-66,NA,346_2014
346,Bosnia,2015,-66,NA,346_2015
346,Bosnia,2016,-66,NA,346_2016
346,Bosnia,2017,-66,NA,346_2017
346,Bosnia,2018,-66,NA,346_2018
347,Yugoslavia,1991,-5,-5,347_1991
347,Yugoslavia,1992,-5,-5,347_1992
347,Yugoslavia,1993,-7,-7,347_1993
347,Yugoslavia,1994,-7,-7,347_1994
347,Yugoslavia,1995,-7,-7,347_1995
347,Yugoslavia,1996,-7,-7,347_1996
347,Yugoslavia,1997,-6,-6,347_1997
347,Yugoslavia,1998,-6,-6,347_1998
347,Yugoslavia,1999,-6,-6,347_1999
347,Yugoslavia,2000,7,7,347_2000
347,Yugoslavia,2001,7,7,347_2001
347,Yugoslavia,2002,7,7,347_2002
347,Serbia and Montenegro,2003,6,6,347_2003
347,Serbia and Montenegro,2004,6,6,347_2004
347,Serbia and Montenegro,2005,6,6,347_2005
347,Serbia and Montenegro,2006,6,6,347_2006
348,Montenegro,2006,9,9,348_2006
348,Montenegro,2007,9,9,348_2007
348,Montenegro,2008,9,9,348_2008
348,Montenegro,2009,9,9,348_2009
348,Montenegro,2010,9,9,348_2010
348,Montenegro,2011,9,9,348_2011
348,Montenegro,2012,9,9,348_2012
348,Montenegro,2013,9,9,348_2013
348,Montenegro,2014,9,9,348_2014
348,Montenegro,2015,9,9,348_2015
348,Montenegro,2016,9,9,348_2016
348,Montenegro,2017,9,9,348_2017
348,Montenegro,2018,9,9,348_2018
349,Slovenia,1991,10,10,349_1991
349,Slovenia,1992,10,10,349_1992
349,Slovenia,1993,10,10,349_1993
349,Slovenia,1994,10,10,349_1994
349,Slovenia,1995,10,10,349_1995
349,Slovenia,1996,10,10,349_1996
349,Slovenia,1997,10,10,349_1997
349,Slovenia,1998,10,10,349_1998
349,Slovenia,1999,10,10,349_1999
349,Slovenia,2000,10,10,349_2000
349,Slovenia,2001,10,10,349_2001
349,Slovenia,2002,10,10,349_2002
349,Slovenia,2003,10,10,349_2003
349,Slovenia,2004,10,10,349_2004
349,Slovenia,2005,10,10,349_2005
349,Slovenia,2006,10,10,349_2006
349,Slovenia,2007,10,10,349_2007
349,Slovenia,2008,10,10,349_2008
349,Slovenia,2009,10,10,349_2009
349,Slovenia,2010,10,10,349_2010
349,Slovenia,2011,10,10,349_2011
349,Slovenia,2012,10,10,349_2012
349,Slovenia,2013,10,10,349_2013
349,Slovenia,2014,10,10,349_2014
349,Slovenia,2015,10,10,349_2015
349,Slovenia,2016,10,10,349_2016
349,Slovenia,2017,10,10,349_2017
349,Slovenia,2018,10,10,349_2018
350,Greece,1827,-5,-5,350_1827
350,Greece,1828,-5,-5,350_1828
350,Greece,1829,-5,-5,350_1829
350,Greece,1830,-4,-4,350_1830
350,Greece,1831,-4,-4,350_1831
350,Greece,1832,-4,-4,350_1832
350,Greece,1833,-3,-3,350_1833
350,Greece,1834,-3,-3,350_1834
350,Greece,1835,-3,-3,350_1835
350,Greece,1836,-3,-3,350_1836
350,Greece,1837,-3,-3,350_1837
350,Greece,1838,-3,-3,350_1838
350,Greece,1839,-3,-3,350_1839
350,Greece,1840,-3,-3,350_1840
350,Greece,1841,-3,-3,350_1841
350,Greece,1842,-3,-3,350_1842
350,Greece,1843,-3,-3,350_1843
350,Greece,1844,-4,-4,350_1844
350,Greece,1845,-4,-4,350_1845
350,Greece,1846,-4,-4,350_1846
350,Greece,1847,-4,-4,350_1847
350,Greece,1848,-4,-4,350_1848
350,Greece,1849,-4,-4,350_1849
350,Greece,1850,-4,-4,350_1850
350,Greece,1851,-4,-4,350_1851
350,Greece,1852,-4,-4,350_1852
350,Greece,1853,-4,-4,350_1853
350,Greece,1854,-4,-4,350_1854
350,Greece,1855,-4,-4,350_1855
350,Greece,1856,-4,-4,350_1856
350,Greece,1857,-4,-4,350_1857
350,Greece,1858,-4,-4,350_1858
350,Greece,1859,-4,-4,350_1859
350,Greece,1860,-4,-4,350_1860
350,Greece,1861,-4,-4,350_1861
350,Greece,1862,-88,0,350_1862
350,Greece,1863,-88,3,350_1863
350,Greece,1864,7,7,350_1864
350,Greece,1865,7,7,350_1865
350,Greece,1866,7,7,350_1866
350,Greece,1867,7,7,350_1867
350,Greece,1868,7,7,350_1868
350,Greece,1869,7,7,350_1869
350,Greece,1870,9,9,350_1870
350,Greece,1871,9,9,350_1871
350,Greece,1872,9,9,350_1872
350,Greece,1873,9,9,350_1873
350,Greece,1874,9,9,350_1874
350,Greece,1875,9,9,350_1875
350,Greece,1876,9,9,350_1876
350,Greece,1877,9,9,350_1877
350,Greece,1878,9,9,350_1878
350,Greece,1879,9,9,350_1879
350,Greece,1880,10,10,350_1880
350,Greece,1881,10,10,350_1881
350,Greece,1882,10,10,350_1882
350,Greece,1883,10,10,350_1883
350,Greece,1884,10,10,350_1884
350,Greece,1885,10,10,350_1885
350,Greece,1886,10,10,350_1886
350,Greece,1887,10,10,350_1887
350,Greece,1888,10,10,350_1888
350,Greece,1889,10,10,350_1889
350,Greece,1890,10,10,350_1890
350,Greece,1891,10,10,350_1891
350,Greece,1892,10,10,350_1892
350,Greece,1893,10,10,350_1893
350,Greece,1894,10,10,350_1894
350,Greece,1895,10,10,350_1895
350,Greece,1896,10,10,350_1896
350,Greece,1897,10,10,350_1897
350,Greece,1898,10,10,350_1898
350,Greece,1899,10,10,350_1899
350,Greece,1900,10,10,350_1900
350,Greece,1901,10,10,350_1901
350,Greece,1902,10,10,350_1902
350,Greece,1903,10,10,350_1903
350,Greece,1904,10,10,350_1904
350,Greece,1905,10,10,350_1905
350,Greece,1906,10,10,350_1906
350,Greece,1907,10,10,350_1907
350,Greece,1908,10,10,350_1908
350,Greece,1909,10,10,350_1909
350,Greece,1910,10,10,350_1910
350,Greece,1911,10,10,350_1911
350,Greece,1912,10,10,350_1912
350,Greece,1913,10,10,350_1913
350,Greece,1914,10,10,350_1914
350,Greece,1915,1,1,350_1915
350,Greece,1916,-66,NA,350_1916
350,Greece,1917,-66,NA,350_1917
350,Greece,1918,-66,NA,350_1918
350,Greece,1919,-66,NA,350_1919
350,Greece,1920,1,1,350_1920
350,Greece,1921,1,1,350_1921
350,Greece,1922,-88,0,350_1922
350,Greece,1923,-88,-2,350_1923
350,Greece,1924,-3,-3,350_1924
350,Greece,1925,-6,-6,350_1925
350,Greece,1926,10,10,350_1926
350,Greece,1927,10,10,350_1927
350,Greece,1928,10,10,350_1928
350,Greece,1929,10,10,350_1929
350,Greece,1930,10,10,350_1930
350,Greece,1931,10,10,350_1931
350,Greece,1932,10,10,350_1932
350,Greece,1933,10,10,350_1933
350,Greece,1934,8,8,350_1934
350,Greece,1935,8,8,350_1935
350,Greece,1936,-8,-8,350_1936
350,Greece,1937,-8,-8,350_1937
350,Greece,1938,-8,-8,350_1938
350,Greece,1939,-8,-8,350_1939
350,Greece,1940,-8,-8,350_1940
350,Greece,1941,-77,0,350_1941
350,Greece,1942,-77,0,350_1942
350,Greece,1943,-77,0,350_1943
350,Greece,1944,8,8,350_1944
350,Greece,1945,8,8,350_1945
350,Greece,1946,8,8,350_1946
350,Greece,1947,8,8,350_1947
350,Greece,1948,8,8,350_1948
350,Greece,1949,4,4,350_1949
350,Greece,1950,4,4,350_1950
350,Greece,1951,4,4,350_1951
350,Greece,1952,4,4,350_1952
350,Greece,1953,4,4,350_1953
350,Greece,1954,4,4,350_1954
350,Greece,1955,4,4,350_1955
350,Greece,1956,4,4,350_1956
350,Greece,1957,4,4,350_1957
350,Greece,1958,4,4,350_1958
350,Greece,1959,4,4,350_1959
350,Greece,1960,4,4,350_1960
350,Greece,1961,4,4,350_1961
350,Greece,1962,4,4,350_1962
350,Greece,1963,4,4,350_1963
350,Greece,1964,4,4,350_1964
350,Greece,1965,4,4,350_1965
350,Greece,1966,4,4,350_1966
350,Greece,1967,-7,-7,350_1967
350,Greece,1968,-7,-7,350_1968
350,Greece,1969,-7,-7,350_1969
350,Greece,1970,-7,-7,350_1970
350,Greece,1971,-7,-7,350_1971
350,Greece,1972,-7,-7,350_1972
350,Greece,1973,-7,-7,350_1973
350,Greece,1974,-88,1,350_1974
350,Greece,1975,8,8,350_1975
350,Greece,1976,8,8,350_1976
350,Greece,1977,8,8,350_1977
350,Greece,1978,8,8,350_1978
350,Greece,1979,8,8,350_1979
350,Greece,1980,8,8,350_1980
350,Greece,1981,8,8,350_1981
350,Greece,1982,8,8,350_1982
350,Greece,1983,8,8,350_1983
350,Greece,1984,8,8,350_1984
350,Greece,1985,8,8,350_1985
350,Greece,1986,10,10,350_1986
350,Greece,1987,10,10,350_1987
350,Greece,1988,10,10,350_1988
350,Greece,1989,10,10,350_1989
350,Greece,1990,10,10,350_1990
350,Greece,1991,10,10,350_1991
350,Greece,1992,10,10,350_1992
350,Greece,1993,10,10,350_1993
350,Greece,1994,10,10,350_1994
350,Greece,1995,10,10,350_1995
350,Greece,1996,10,10,350_1996
350,Greece,1997,10,10,350_1997
350,Greece,1998,10,10,350_1998
350,Greece,1999,10,10,350_1999
350,Greece,2000,10,10,350_2000
350,Greece,2001,10,10,350_2001
350,Greece,2002,10,10,350_2002
350,Greece,2003,10,10,350_2003
350,Greece,2004,10,10,350_2004
350,Greece,2005,10,10,350_2005
350,Greece,2006,10,10,350_2006
350,Greece,2007,10,10,350_2007
350,Greece,2008,10,10,350_2008
350,Greece,2009,10,10,350_2009
350,Greece,2010,10,10,350_2010
350,Greece,2011,10,10,350_2011
350,Greece,2012,10,10,350_2012
350,Greece,2013,10,10,350_2013
350,Greece,2014,10,10,350_2014
350,Greece,2015,10,10,350_2015
350,Greece,2016,10,10,350_2016
350,Greece,2017,10,10,350_2017
350,Greece,2018,10,10,350_2018
352,Cyprus,1960,8,8,352_1960
352,Cyprus,1961,8,8,352_1961
352,Cyprus,1962,8,8,352_1962
352,Cyprus,1963,-77,0,352_1963
352,Cyprus,1964,-77,0,352_1964
352,Cyprus,1965,-77,0,352_1965
352,Cyprus,1966,-77,0,352_1966
352,Cyprus,1967,-77,0,352_1967
352,Cyprus,1968,7,7,352_1968
352,Cyprus,1969,7,7,352_1969
352,Cyprus,1970,7,7,352_1970
352,Cyprus,1971,7,7,352_1971
352,Cyprus,1972,7,7,352_1972
352,Cyprus,1973,7,7,352_1973
352,Cyprus,1974,10,10,352_1974
352,Cyprus,1975,10,10,352_1975
352,Cyprus,1976,10,10,352_1976
352,Cyprus,1977,10,10,352_1977
352,Cyprus,1978,10,10,352_1978
352,Cyprus,1979,10,10,352_1979
352,Cyprus,1980,10,10,352_1980
352,Cyprus,1981,10,10,352_1981
352,Cyprus,1982,10,10,352_1982
352,Cyprus,1983,10,10,352_1983
352,Cyprus,1984,10,10,352_1984
352,Cyprus,1985,10,10,352_1985
352,Cyprus,1986,10,10,352_1986
352,Cyprus,1987,10,10,352_1987
352,Cyprus,1988,10,10,352_1988
352,Cyprus,1989,10,10,352_1989
352,Cyprus,1990,10,10,352_1990
352,Cyprus,1991,10,10,352_1991
352,Cyprus,1992,10,10,352_1992
352,Cyprus,1993,10,10,352_1993
352,Cyprus,1994,10,10,352_1994
352,Cyprus,1995,10,10,352_1995
352,Cyprus,1996,10,10,352_1996
352,Cyprus,1997,10,10,352_1997
352,Cyprus,1998,10,10,352_1998
352,Cyprus,1999,10,10,352_1999
352,Cyprus,2000,10,10,352_2000
352,Cyprus,2001,10,10,352_2001
352,Cyprus,2002,10,10,352_2002
352,Cyprus,2003,10,10,352_2003
352,Cyprus,2004,10,10,352_2004
352,Cyprus,2005,10,10,352_2005
352,Cyprus,2006,10,10,352_2006
352,Cyprus,2007,10,10,352_2007
352,Cyprus,2008,10,10,352_2008
352,Cyprus,2009,10,10,352_2009
352,Cyprus,2010,10,10,352_2010
352,Cyprus,2011,10,10,352_2011
352,Cyprus,2012,10,10,352_2012
352,Cyprus,2013,10,10,352_2013
352,Cyprus,2014,10,10,352_2014
352,Cyprus,2015,10,10,352_2015
352,Cyprus,2016,10,10,352_2016
352,Cyprus,2017,10,10,352_2017
352,Cyprus,2018,10,10,352_2018
355,Bulgaria,1879,-4,-4,355_1879
355,Bulgaria,1880,-4,-4,355_1880
355,Bulgaria,1881,-6,-6,355_1881
355,Bulgaria,1882,-6,-6,355_1882
355,Bulgaria,1883,-1,-1,355_1883
355,Bulgaria,1884,-1,-1,355_1884
355,Bulgaria,1885,-1,-1,355_1885
355,Bulgaria,1886,-5,-5,355_1886
355,Bulgaria,1887,-5,-5,355_1887
355,Bulgaria,1888,-5,-5,355_1888
355,Bulgaria,1889,-5,-5,355_1889
355,Bulgaria,1890,-5,-5,355_1890
355,Bulgaria,1891,-5,-5,355_1891
355,Bulgaria,1892,-5,-5,355_1892
355,Bulgaria,1893,-5,-5,355_1893
355,Bulgaria,1894,-9,-9,355_1894
355,Bulgaria,1895,-9,-9,355_1895
355,Bulgaria,1896,-9,-9,355_1896
355,Bulgaria,1897,-9,-9,355_1897
355,Bulgaria,1898,-9,-9,355_1898
355,Bulgaria,1899,-9,-9,355_1899
355,Bulgaria,1900,-9,-9,355_1900
355,Bulgaria,1901,-9,-9,355_1901
355,Bulgaria,1902,-9,-9,355_1902
355,Bulgaria,1903,-9,-9,355_1903
355,Bulgaria,1904,-9,-9,355_1904
355,Bulgaria,1905,-9,-9,355_1905
355,Bulgaria,1906,-9,-9,355_1906
355,Bulgaria,1907,-9,-9,355_1907
355,Bulgaria,1908,-9,-9,355_1908
355,Bulgaria,1909,-9,-9,355_1909
355,Bulgaria,1910,-9,-9,355_1910
355,Bulgaria,1911,-9,-9,355_1911
355,Bulgaria,1912,-9,-9,355_1912
355,Bulgaria,1913,-66,NA,355_1913
355,Bulgaria,1914,-9,-9,355_1914
355,Bulgaria,1915,-9,-9,355_1915
355,Bulgaria,1916,-9,-9,355_1916
355,Bulgaria,1917,-9,-9,355_1917
355,Bulgaria,1918,2,2,355_1918
355,Bulgaria,1919,-3,-3,355_1919
355,Bulgaria,1920,-3,-3,355_1920
355,Bulgaria,1921,-3,-3,355_1921
355,Bulgaria,1922,-3,-3,355_1922
355,Bulgaria,1923,-3,-3,355_1923
355,Bulgaria,1924,-3,-3,355_1924
355,Bulgaria,1925,-3,-3,355_1925
355,Bulgaria,1926,-3,-3,355_1926
355,Bulgaria,1927,-3,-3,355_1927
355,Bulgaria,1928,-3,-3,355_1928
355,Bulgaria,1929,-3,-3,355_1929
355,Bulgaria,1930,-3,-3,355_1930
355,Bulgaria,1931,-3,-3,355_1931
355,Bulgaria,1932,-3,-3,355_1932
355,Bulgaria,1933,-3,-3,355_1933
355,Bulgaria,1934,-88,-7,355_1934
355,Bulgaria,1935,-10,-10,355_1935
355,Bulgaria,1936,-10,-10,355_1936
355,Bulgaria,1937,-10,-10,355_1937
355,Bulgaria,1938,-10,-10,355_1938
355,Bulgaria,1939,-10,-10,355_1939
355,Bulgaria,1940,-10,-10,355_1940
355,Bulgaria,1941,-10,-10,355_1941
355,Bulgaria,1942,-10,-10,355_1942
355,Bulgaria,1943,-77,0,355_1943
355,Bulgaria,1944,-88,-2,355_1944
355,Bulgaria,1945,-88,-4,355_1945
355,Bulgaria,1946,-6,-6,355_1946
355,Bulgaria,1947,-7,-7,355_1947
355,Bulgaria,1948,-7,-7,355_1948
355,Bulgaria,1949,-7,-7,355_1949
355,Bulgaria,1950,-7,-7,355_1950
355,Bulgaria,1951,-7,-7,355_1951
355,Bulgaria,1952,-7,-7,355_1952
355,Bulgaria,1953,-7,-7,355_1953
355,Bulgaria,1954,-7,-7,355_1954
355,Bulgaria,1955,-7,-7,355_1955
355,Bulgaria,1956,-7,-7,355_1956
355,Bulgaria,1957,-7,-7,355_1957
355,Bulgaria,1958,-7,-7,355_1958
355,Bulgaria,1959,-7,-7,355_1959
355,Bulgaria,1960,-7,-7,355_1960
355,Bulgaria,1961,-7,-7,355_1961
355,Bulgaria,1962,-7,-7,355_1962
355,Bulgaria,1963,-7,-7,355_1963
355,Bulgaria,1964,-7,-7,355_1964
355,Bulgaria,1965,-7,-7,355_1965
355,Bulgaria,1966,-7,-7,355_1966
355,Bulgaria,1967,-7,-7,355_1967
355,Bulgaria,1968,-7,-7,355_1968
355,Bulgaria,1969,-7,-7,355_1969
355,Bulgaria,1970,-7,-7,355_1970
355,Bulgaria,1971,-7,-7,355_1971
355,Bulgaria,1972,-7,-7,355_1972
355,Bulgaria,1973,-7,-7,355_1973
355,Bulgaria,1974,-7,-7,355_1974
355,Bulgaria,1975,-7,-7,355_1975
355,Bulgaria,1976,-7,-7,355_1976
355,Bulgaria,1977,-7,-7,355_1977
355,Bulgaria,1978,-7,-7,355_1978
355,Bulgaria,1979,-7,-7,355_1979
355,Bulgaria,1980,-7,-7,355_1980
355,Bulgaria,1981,-7,-7,355_1981
355,Bulgaria,1982,-7,-7,355_1982
355,Bulgaria,1983,-7,-7,355_1983
355,Bulgaria,1984,-7,-7,355_1984
355,Bulgaria,1985,-7,-7,355_1985
355,Bulgaria,1986,-7,-7,355_1986
355,Bulgaria,1987,-7,-7,355_1987
355,Bulgaria,1988,-7,-7,355_1988
355,Bulgaria,1989,-7,-7,355_1989
355,Bulgaria,1990,8,8,355_1990
355,Bulgaria,1991,8,8,355_1991
355,Bulgaria,1992,8,8,355_1992
355,Bulgaria,1993,8,8,355_1993
355,Bulgaria,1994,8,8,355_1994
355,Bulgaria,1995,8,8,355_1995
355,Bulgaria,1996,8,8,355_1996
355,Bulgaria,1997,8,8,355_1997
355,Bulgaria,1998,8,8,355_1998
355,Bulgaria,1999,8,8,355_1999
355,Bulgaria,2000,8,8,355_2000
355,Bulgaria,2001,9,9,355_2001
355,Bulgaria,2002,9,9,355_2002
355,Bulgaria,2003,9,9,355_2003
355,Bulgaria,2004,9,9,355_2004
355,Bulgaria,2005,9,9,355_2005
355,Bulgaria,2006,9,9,355_2006
355,Bulgaria,2007,9,9,355_2007
355,Bulgaria,2008,9,9,355_2008
355,Bulgaria,2009,9,9,355_2009
355,Bulgaria,2010,9,9,355_2010
355,Bulgaria,2011,9,9,355_2011
355,Bulgaria,2012,9,9,355_2012
355,Bulgaria,2013,9,9,355_2013
355,Bulgaria,2014,9,9,355_2014
355,Bulgaria,2015,9,9,355_2015
355,Bulgaria,2016,9,9,355_2016
355,Bulgaria,2017,9,9,355_2017
355,Bulgaria,2018,9,9,355_2018
359,Moldova,1991,5,5,359_1991
359,Moldova,1992,5,5,359_1992
359,Moldova,1993,7,7,359_1993
359,Moldova,1994,7,7,359_1994
359,Moldova,1995,7,7,359_1995
359,Moldova,1996,7,7,359_1996
359,Moldova,1997,7,7,359_1997
359,Moldova,1998,7,7,359_1998
359,Moldova,1999,7,7,359_1999
359,Moldova,2000,7,7,359_2000
359,Moldova,2001,8,8,359_2001
359,Moldova,2002,8,8,359_2002
359,Moldova,2003,8,8,359_2003
359,Moldova,2004,8,8,359_2004
359,Moldova,2005,9,9,359_2005
359,Moldova,2006,9,9,359_2006
359,Moldova,2007,9,9,359_2007
359,Moldova,2008,9,9,359_2008
359,Moldova,2009,9,9,359_2009
359,Moldova,2010,9,9,359_2010
359,Moldova,2011,9,9,359_2011
359,Moldova,2012,9,9,359_2012
359,Moldova,2013,9,9,359_2013
359,Moldova,2014,9,9,359_2014
359,Moldova,2015,9,9,359_2015
359,Moldova,2016,9,9,359_2016
359,Moldova,2017,9,9,359_2017
359,Moldova,2018,9,9,359_2018
360,Romania,1859,0,0,360_1859
360,Romania,1860,0,0,360_1860
360,Romania,1861,0,0,360_1861
360,Romania,1862,0,0,360_1862
360,Romania,1863,0,0,360_1863
360,Romania,1864,-2,-2,360_1864
360,Romania,1865,-2,-2,360_1865
360,Romania,1866,-7,-7,360_1866
360,Romania,1867,-7,-7,360_1867
360,Romania,1868,-7,-7,360_1868
360,Romania,1869,-7,-7,360_1869
360,Romania,1870,-7,-7,360_1870
360,Romania,1871,-7,-7,360_1871
360,Romania,1872,-7,-7,360_1872
360,Romania,1873,-7,-7,360_1873
360,Romania,1874,-7,-7,360_1874
360,Romania,1875,-7,-7,360_1875
360,Romania,1876,-7,-7,360_1876
360,Romania,1877,-7,-7,360_1877
360,Romania,1878,-7,-7,360_1878
360,Romania,1879,-7,-7,360_1879
360,Romania,1880,-7,-7,360_1880
360,Romania,1881,-7,-7,360_1881
360,Romania,1882,-7,-7,360_1882
360,Romania,1883,-7,-7,360_1883
360,Romania,1884,-7,-7,360_1884
360,Romania,1885,-7,-7,360_1885
360,Romania,1886,-7,-7,360_1886
360,Romania,1887,-7,-7,360_1887
360,Romania,1888,-7,-7,360_1888
360,Romania,1889,-7,-7,360_1889
360,Romania,1890,-7,-7,360_1890
360,Romania,1891,-7,-7,360_1891
360,Romania,1892,-7,-7,360_1892
360,Romania,1893,-7,-7,360_1893
360,Romania,1894,-7,-7,360_1894
360,Romania,1895,-7,-7,360_1895
360,Romania,1896,-7,-7,360_1896
360,Romania,1897,-7,-7,360_1897
360,Romania,1898,-7,-7,360_1898
360,Romania,1899,-7,-7,360_1899
360,Romania,1900,-6,-6,360_1900
360,Romania,1901,-6,-6,360_1901
360,Romania,1902,-6,-6,360_1902
360,Romania,1903,-6,-6,360_1903
360,Romania,1904,-6,-6,360_1904
360,Romania,1905,-6,-6,360_1905
360,Romania,1906,-6,-6,360_1906
360,Romania,1907,-6,-6,360_1907
360,Romania,1908,-6,-6,360_1908
360,Romania,1909,-6,-6,360_1909
360,Romania,1910,-4,-4,360_1910
360,Romania,1911,-4,-4,360_1911
360,Romania,1912,-4,-4,360_1912
360,Romania,1913,-4,-4,360_1913
360,Romania,1914,-4,-4,360_1914
360,Romania,1915,-4,-4,360_1915
360,Romania,1916,-66,NA,360_1916
360,Romania,1917,-4,-4,360_1917
360,Romania,1918,-4,-4,360_1918
360,Romania,1919,-4,-4,360_1919
360,Romania,1920,-4,-4,360_1920
360,Romania,1921,-4,-4,360_1921
360,Romania,1922,-4,-4,360_1922
360,Romania,1923,-4,-4,360_1923
360,Romania,1924,-4,-4,360_1924
360,Romania,1925,-4,-4,360_1925
360,Romania,1926,-4,-4,360_1926
360,Romania,1927,-4,-4,360_1927
360,Romania,1928,-4,-4,360_1928
360,Romania,1929,-4,-4,360_1929
360,Romania,1930,-4,-4,360_1930
360,Romania,1931,-4,-4,360_1931
360,Romania,1932,-4,-4,360_1932
360,Romania,1933,-4,-4,360_1933
360,Romania,1934,-4,-4,360_1934
360,Romania,1935,-4,-4,360_1935
360,Romania,1936,-4,-4,360_1936
360,Romania,1937,-4,-4,360_1937
360,Romania,1938,-6,-6,360_1938
360,Romania,1939,-6,-6,360_1939
360,Romania,1940,-88,-7,360_1940
360,Romania,1941,-7,-7,360_1941
360,Romania,1942,-7,-7,360_1942
360,Romania,1943,-7,-7,360_1943
360,Romania,1944,-88,-7,360_1944
360,Romania,1945,-88,-7,360_1945
360,Romania,1946,-88,-7,360_1946
360,Romania,1947,-88,-7,360_1947
360,Romania,1948,-7,-7,360_1948
360,Romania,1949,-7,-7,360_1949
360,Romania,1950,-7,-7,360_1950
360,Romania,1951,-7,-7,360_1951
360,Romania,1952,-7,-7,360_1952
360,Romania,1953,-7,-7,360_1953
360,Romania,1954,-7,-7,360_1954
360,Romania,1955,-7,-7,360_1955
360,Romania,1956,-7,-7,360_1956
360,Romania,1957,-7,-7,360_1957
360,Romania,1958,-7,-7,360_1958
360,Romania,1959,-7,-7,360_1959
360,Romania,1960,-7,-7,360_1960
360,Romania,1961,-7,-7,360_1961
360,Romania,1962,-7,-7,360_1962
360,Romania,1963,-7,-7,360_1963
360,Romania,1964,-7,-7,360_1964
360,Romania,1965,-7,-7,360_1965
360,Romania,1966,-7,-7,360_1966
360,Romania,1967,-7,-7,360_1967
360,Romania,1968,-7,-7,360_1968
360,Romania,1969,-7,-7,360_1969
360,Romania,1970,-7,-7,360_1970
360,Romania,1971,-7,-7,360_1971
360,Romania,1972,-7,-7,360_1972
360,Romania,1973,-7,-7,360_1973
360,Romania,1974,-7,-7,360_1974
360,Romania,1975,-7,-7,360_1975
360,Romania,1976,-7,-7,360_1976
360,Romania,1977,-8,-8,360_1977
360,Romania,1978,-8,-8,360_1978
360,Romania,1979,-8,-8,360_1979
360,Romania,1980,-8,-8,360_1980
360,Romania,1981,-8,-8,360_1981
360,Romania,1982,-8,-8,360_1982
360,Romania,1983,-8,-8,360_1983
360,Romania,1984,-8,-8,360_1984
360,Romania,1985,-8,-8,360_1985
360,Romania,1986,-8,-8,360_1986
360,Romania,1987,-8,-8,360_1987
360,Romania,1988,-8,-8,360_1988
360,Romania,1989,-88,-2,360_1989
360,Romania,1990,5,5,360_1990
360,Romania,1991,5,5,360_1991
360,Romania,1992,5,5,360_1992
360,Romania,1993,5,5,360_1993
360,Romania,1994,5,5,360_1994
360,Romania,1995,5,5,360_1995
360,Romania,1996,8,8,360_1996
360,Romania,1997,8,8,360_1997
360,Romania,1998,8,8,360_1998
